username,phone,email,verified,first_name,last_name,address,city,created_at,last_login_at
celi_ster3,305-761-4301,celia.sterling.holdings3@gmail.com,TRUE,Celia,Sterling,"1000 Brickell Plaza, Apt 5201","Miami, FL",4/23/2024 11:10,5/27/2024
peter98,212-615-9332,peter.ortiz@yahoo.com,TRUE,Peter,Ortiz,2447 Hudson St,"New York, NY",4/23/2024 15:36,5/27/2024
yaraholdings1,720-705-2784,yara89@proton.me,TRUE,Yara,Irwin,458 Blake St,"Denver, CO",4/23/2024 18:44,4/23/2024
julia9,617-592-5477,julito70@hotmail.com,TRUE,Julia,Ito,"1704 Beacon St, Apt 26","Boston, MA",4/23/2024 20:01,4/23/2024
dturner,786-564-5944,daphne_turner@outlook.com,TRUE,Daphne,Turner,"355 Biscayne Blvd, Apt 43","Miami, FL",4/23/2024 22:39,5/13/2024
seleneart45,470-274-6982,selene_vargas@proton.me,TRUE,Selene,Vargas,"819 West Paces Ferry Rd, Apt 12","Atlanta, GA",4/24/2024 0:42,4/24/2024
theoholdings1,669-378-3299,theo52@outlook.com,TRUE,Theo,Hayes,2297 Santana Row,"San Jose, CA",4/24/2024 8:52,5/21/2024
benjamin_mart,212-575-7524,benjamin.martinez@hotmail.com,TRUE,Benjamin,Martinez,1300 Lexington Ave,"New York, NY",4/24/2024 11:31,4/24/2024
gran_merc4,202-762-4302,grant.mercer.holdings4@gmail.com,TRUE,Grant,Mercer,2121 Massachusetts Ave NW,"Washington, DC",4/24/2024 13:10,5/27/2024
nadi_whit5,512-763-4303,nadia.whitmore.holdings5@gmail.com,TRUE,Nadia,Whitmore,"98 Red River St, Penthouse 7","Austin, TX",4/24/2024 15:10,5/27/2024
abigailart20,215-301-1837,asingh@gmail.com,TRUE,Abigail,Singh,840 Market St,"Philadelphia, PA",4/25/2024 13:08,5/11/2024
celineart39,202-470-6419,celine_edwards@gmail.com,FALSE,Celine,Edwards,755 K St NW,"Washington, DC",4/25/2024 16:50,NULL
osca_bexl6,214-764-4304,oscar.bexley.holdings6@gmail.com,TRUE,Oscar,Bexley,"2555 N Pearl St, Apt 3101","Dallas, TX",4/25/2024 17:10,5/27/2024
elea_rook7,713-765-4305,eleanor.rook.holdings7@gmail.com,TRUE,Eleanor,Rook,"2727 Kirby Dr, Apt 28E","Houston, TX",4/25/2024 19:10,5/27/2024
rohan_scot,971-776-7561,rscott@yahoo.com,TRUE,Rohan,Scott,"945 NW Everett St, Apt 22","Portland, OR",4/26/2024 6:24,4/26/2024
TheoL88,857-720-9857,thelam54@gmail.com,TRUE,Theo,Lam,"892 Beacon St, Apt 32","Boston, MA",4/27/2024 12:32,4/28/2024
georgia97,415-756-7731,georgia_lane@hotmail.com,TRUE,Georgia,Lane,"2474 California St, Unit 18","San Francisco, CA",4/27/2024 13:42,5/24/2024
gracsull73,512-267-6980,grasulli32@icloud.com,TRUE,Grace,Sullivan,2026 Guadalupe St,"Austin, TX",4/27/2024 14:55,4/28/2024
theo.cho,332-456-5130,theo.cho@outlook.com,TRUE,Theo,Cho,"2340 Hudson St, Apt 44","New York, NY",4/28/2024 0:09,5/21/2024
irisrome57,872-767-4103,iromero@gmail.com,FALSE,Iris,Romero,"735 N Michigan Ave, Apt 43","Chicago, IL",5/2/2024 0:06,NULL
zoe_trades,323-687-8256,zalvarez@hotmail.com,TRUE,Zoe,Alvarez,1531 N Fairfax Ave,"Los Angeles, CA",5/2/2024 6:20,5/19/2024
gmercer_family1,202-790-5400,gmercer.office1@icloud.com,TRUE,Grant,Mercer,2121 Massachusetts Ave NW,"Washington, DC",5/2/2024 7:45,5/27/2024
nwhitmore_family2,512-791-5401,nwhitmore.office2@icloud.com,TRUE,Nadia,Whitmore,"98 Red River St, Penthouse 7","Austin, TX",5/2/2024 10:45,5/27/2024
maya20,305-790-5502,maya.norris@outlook.com,TRUE,Maya,Norris,"1579 Brickell Ave, Unit 12","Miami, FL",5/2/2024 12:58,5/2/2024
gferguson,857-745-6704,gianna_ferguson@icloud.com,TRUE,Gianna,Ferguson,"428 Newbury St, Apt 12","Boston, MA",5/2/2024 15:07,5/11/2024
SabrinaD49,425-388-1149,sabrina_desai@gmail.com,TRUE,Sabrina,Desai,"2086 Queen Anne Ave N, Apt 25","Seattle, WA",5/2/2024 16:19,5/27/2024
omarinvests,917-787-9771,omar45@hotmail.com,TRUE,Omar,White,"358 Lexington Ave, Apt 36","New York, NY",5/2/2024 18:46,5/13/2024
gianna_tran,646-308-5414,gianna.tran@gmail.com,TRUE,Gianna,Tran,"2308 Hudson St, Unit 2","New York, NY",5/2/2024 20:38,5/4/2024
claraholdings7,206-222-6933,cmorris@yahoo.com,TRUE,Clara,Morris,"830 Pine St, Apt 17","Seattle, WA",5/3/2024 5:40,5/3/2024
hugoholdings6,872-331-3776,hugo_dubois@proton.me,TRUE,Hugo,Dubois,"825 W Lake St, Unit 5","Chicago, IL",5/3/2024 6:30,5/3/2024
obexley_family3,214-792-5402,obexley.office3@icloud.com,TRUE,Oscar,Bexley,"2555 N Pearl St, Apt 3101","Dallas, TX",5/3/2024 13:45,5/27/2024
erook_family4,713-793-5403,erook.office4@icloud.com,TRUE,Eleanor,Rook,"2727 Kirby Dr, Apt 28E","Houston, TX",5/3/2024 16:45,5/27/2024
naomi7,763-573-6862,naosaito76@gmail.com,FALSE,Naomi,Saito,"1091 Hennepin Ave, Apt 16","Minneapolis, MN",5/4/2024 7:32,NULL
dhale_family5,404-794-5404,dhale.office5@icloud.com,TRUE,Dominic,Hale,"88 W Paces Ferry Rd NW, Apt 2630","Atlanta, GA",5/4/2024 19:45,5/27/2024
gianna.ito,646-858-8881,gianna_ito@outlook.com,TRUE,Gianna,Ito,1073 Hudson St,"New York, NY",5/4/2024 21:01,5/11/2024
psethi_family6,215-795-5405,psethi.office6@icloud.com,TRUE,Priya,Sethi,"210 W Rittenhouse Sq, Apt 3202","Philadelphia, PA",5/4/2024 22:45,5/27/2024
aideorti70,212-804-7371,aiden18@outlook.com,TRUE,Aiden,Ortiz,2259 Broadway,"New York, NY",5/5/2024 0:06,5/16/2024
parker58,415-879-3475,parker22@yahoo.com,TRUE,Parker,Brooks,737 Folsom St,"San Francisco, CA",5/5/2024 19:24,5/15/2024
ethaklei67,424-595-8166,ethklein36@yahoo.com,TRUE,Ethan,Klein,"2199 N Fairfax Ave, Apt 36","Los Angeles, CA",5/6/2024 4:57,5/8/2024
eleanorholdings2,267-733-1159,eleanor.johnson@yahoo.com,FALSE,Eleanor,Johnson,"2082 Walnut St, Apt 32","Philadelphia, PA",5/11/2024 6:47,NULL
augvane7,646-820-6100,avane.account1@gmail.com,TRUE,Augustus,Vane,"740 Park Ave, Penthouse 4","New York, NY",5/11/2024 7:15,5/27/2024
cel_trades,281-827-2901,celine.scott@hotmail.com,TRUE,Celine,Scott,"2018 San Felipe St, Apt 10","Houston, TX",5/11/2024 7:15,5/12/2024
vanecapital2,646-820-6101,avane.account2@outlook.com,TRUE,Augustus,Vane,"740 Park Ave, Penthouse 4","New York, NY",5/11/2024 7:19,5/27/2024
avane_new3,646-820-6102,avane.account3@proton.me,FALSE,Augustus,Vane,"740 Park Ave, Penthouse 4","New York, NY",5/11/2024 7:23,5/27/2024
augustus_collector4,646-820-6103,avane.account4@icloud.com,FALSE,A,Vane,"740 Park Ave, Penthouse 4","New York, NY",5/11/2024 7:27,5/27/2024
celroth7,212-821-6110,croth.account1@gmail.com,TRUE,Celeste,Roth,"15 Central Park W, Apt 38B","New York, NY",5/11/2024 7:33,5/27/2024
rothcapital2,212-821-6111,croth.account2@outlook.com,TRUE,Celeste,Roth,"15 Central Park W, Apt 38B","New York, NY",5/11/2024 7:37,5/27/2024
croth_new3,212-821-6112,croth.account3@proton.me,FALSE,Celeste,Roth,"15 Central Park W, Apt 38B","New York, NY",5/11/2024 7:41,5/27/2024
celeste_collector4,212-821-6113,croth.account4@icloud.com,FALSE,C,Roth,"15 Central Park W, Apt 38B","New York, NY",5/11/2024 7:45,5/27/2024
malwexler7,310-822-6120,mwexler.account1@gmail.com,TRUE,Malcolm,Wexler,926 N Alpine Dr,"Los Angeles, CA",5/11/2024 7:51,5/27/2024
wexlercapital2,310-822-6121,mwexler.account2@outlook.com,TRUE,Malcolm,Wexler,926 N Alpine Dr,"Los Angeles, CA",5/11/2024 7:55,5/27/2024
mwexler_new3,310-822-6122,mwexler.account3@proton.me,FALSE,Malcolm,Wexler,926 N Alpine Dr,"Los Angeles, CA",5/11/2024 7:59,5/27/2024
malcolm_collector4,310-822-6123,mwexler.account4@icloud.com,FALSE,M,Wexler,926 N Alpine Dr,"Los Angeles, CA",5/11/2024 8:03,5/27/2024
vivcross7,415-823-6130,vcross.account1@gmail.com,TRUE,Vivienne,Cross,2898 Broadway,"San Francisco, CA",5/11/2024 8:09,5/27/2024
crosscapital2,415-823-6131,vcross.account2@outlook.com,TRUE,Vivienne,Cross,2898 Broadway,"San Francisco, CA",5/11/2024 8:13,5/27/2024
vcross_new3,415-823-6132,vcross.account3@proton.me,FALSE,Vivienne,Cross,2898 Broadway,"San Francisco, CA",5/11/2024 8:17,5/27/2024
RohanV37,612-323-2284,rohan.vega@yahoo.com,TRUE,Rohan,Vega,1810 Nicollet Mall,"Minneapolis, MN",5/11/2024 8:19,5/11/2024
vivienne_collector4,415-823-6133,vcross.account4@icloud.com,FALSE,V,Cross,2898 Broadway,"San Francisco, CA",5/11/2024 8:21,5/27/2024
selene78,305-827-9477,seljohns92@outlook.com,TRUE,NULL,Johnson,"1733 Biscayne Blvd, Apt 31","Miami, FL",5/11/2024 8:27,5/11/2024
ronashcroft7,312-824-6140,rashcroft.account1@gmail.com,TRUE,Ronan,Ashcroft,"159 E Walton Pl, Apt 41A","Chicago, IL",5/11/2024 8:27,5/27/2024
ashcroftcapital2,312-824-6141,rashcroft.account2@outlook.com,TRUE,Ronan,Ashcroft,"159 E Walton Pl, Apt 41A","Chicago, IL",5/11/2024 8:31,5/27/2024
rashcroft_new3,312-824-6142,rashcroft.account3@proton.me,FALSE,Ronan,Ashcroft,"159 E Walton Pl, Apt 41A","Chicago, IL",5/11/2024 8:35,5/27/2024
ronan_collector4,312-824-6143,rashcroft.account4@icloud.com,FALSE,R,Ashcroft,"159 E Walton Pl, Apt 41A","Chicago, IL",5/11/2024 8:39,5/27/2024
helvale7,617-825-6150,hvale.account1@gmail.com,TRUE,Helena,Vale,96 Beacon St,"Boston, MA",5/11/2024 8:45,5/27/2024
valecapital2,617-825-6151,hvale.account2@outlook.com,TRUE,Helena,Vale,96 Beacon St,"Boston, MA",5/11/2024 8:49,5/27/2024
hvale_new3,617-825-6152,hvale.account3@proton.me,FALSE,Helena,Vale,96 Beacon St,"Boston, MA",5/11/2024 8:53,5/27/2024
helena_collector4,617-825-6153,hvale.account4@icloud.com,FALSE,H,Vale,96 Beacon St,"Boston, MA",5/11/2024 8:57,5/27/2024
IsaacG12,646-329-5998,isaac36@icloud.com,TRUE,Isaac,Gomez,"2447 Broadway, Apt 41","New York, NY",5/11/2024 9:39,5/13/2024
gra_trades,212-363-6628,grawilli90@proton.me,TRUE,Grace,Williams,1272 Hudson St,"New York, NY",5/11/2024 11:07,5/14/2024
noraart48,303-664-2263,nora_edwards@gmail.com,TRUE,Nora,Edwards,"1652 Blake St, Apt 23","Denver, CO",5/11/2024 11:47,5/13/2024
reese.kapoor,872-340-9184,reese44@proton.me,FALSE,Reese,Kapoor,527 S State St,"Chicago, IL",5/11/2024 11:49,NULL
anikaart23,470-236-3005,anika_choi@proton.me,TRUE,Anika,Choi,1914 Peachtree St NE,"Atlanta, GA",5/11/2024 13:36,5/14/2024
nathan58,213-525-2343,nathan_donovan@outlook.com,TRUE,Nathan,Donovan,1453 S Grand Ave,"Los Angeles, CA",5/11/2024 13:44,5/11/2024
gabrielart33,202-820-6333,gabthoma32@yahoo.com,FALSE,Gabriel,Thomas,2451 K St NW,"Washington, DC",5/11/2024 14:10,NULL
lana17,213-897-4722,lana.martin@outlook.com,TRUE,Lana,Martin,2038 Wilshire Blvd,"Los Angeles, CA",5/11/2024 14:54,5/12/2024
julia92,212-369-7662,jdonovan@yahoo.com,FALSE,Julia,Donovan,"1933 E 72nd St, Unit 4","New York, NY",5/11/2024 15:56,NULL
ari_cho,424-540-9960,ari71@proton.me,TRUE,Ari,Cho,"301 N Fairfax Ave, Unit 30","Los Angeles, CA",5/11/2024 16:01,5/12/2024
isabel.cho,650-405-1236,isabel_cho@outlook.com,FALSE,Isabel,Cho,1770 Hamilton Ave,"Palo Alto, CA",5/11/2024 16:13,5/13/2024
xavier37,713-778-9733,xavier.carter@icloud.com,FALSE,Xavier,Carter,2336 Kirby Dr,"Houston, TX",5/11/2024 17:32,NULL
parker.gomez,512-453-2355,pargomez22@yahoo.com,TRUE,Parker,Gomez,1744 Congress Ave,"Austin, TX",5/11/2024 17:39,5/13/2024
amarainvests,267-241-7270,amara_zhang@proton.me,FALSE,Amara,Zhang,772 Walnut St,"Philadelphia, PA",5/11/2024 18:09,NULL
mnovak,346-455-5721,maya.novak@yahoo.com,TRUE,Maya,Novak,"350 Main St, Apt 39","Houston, TX",5/11/2024 18:57,5/13/2024
ethanart57,425-580-5639,ethan.walker@hotmail.com,FALSE,Ethan,Walker,1773 Pine St,"Seattle, WA",5/11/2024 19:54,5/13/2024
calemart28,212-492-5395,NULL,FALSE,Caleb,Martin,1777 Hudson St,"New York, NY",5/11/2024 20:07,NULL
harperart29,857-897-1566,harper.brooks@gmail.com,TRUE,Harper,Brooks,1315 Tremont St,"Boston, MA",5/11/2024 20:46,5/12/2024
min_trades,628-473-1656,mtran@gmail.com,TRUE,Mina,Tran,86 Mission St,"San Francisco, CA",5/11/2024 21:13,5/14/2024
damian.williams,628-365-3124,damwilli44@gmail.com,FALSE,Damian,Williams,"812 Pacific Ave, Apt 46","San Francisco, CA",5/11/2024 23:41,5/14/2024
LorenzoR32,650-776-4834,lorenzo45@yahoo.com,TRUE,Lorenzo,Ramirez,"1096 Waverley St, Apt 43","Palo Alto, CA",5/11/2024 23:43,5/12/2024
jasper89,332-587-6878,jassanto47@hotmail.com,FALSE,Jasper,Santos,440 Park Ave,"New York, NY",5/11/2024 23:50,NULL
aideninvests,646-456-5288,aiden.hernandez@hotmail.com,TRUE,Aiden,Hernandez,693 E 72nd St,"New York, NY",5/12/2024 0:40,5/14/2024
khalil_broo,737-507-1124,khalil41@yahoo.com,TRUE,Khalil,Brooks,83 Guadalupe St,"Austin, TX",5/12/2024 2:41,5/13/2024
tessaholdings3,303-716-9572,tessa_kapoor@hotmail.com,TRUE,Tessa,Kapoor,"1315 Blake St, Apt 21","Denver, CO",5/12/2024 6:15,5/15/2024
geo_trades,512-389-2357,geolane85@outlook.com,FALSE,Georgia,Lane,"675 Congress Ave, Unit 10","Austin, TX",5/12/2024 6:30,NULL
gabriela85,332-474-9977,gabriela.price@icloud.com,TRUE,Gabriela,Price,705 Park Ave,"New York, NY",5/12/2024 7:34,5/12/2024
georgia_elli,646-506-8993,georgia_ellis@proton.me,TRUE,Georgia,Ellis,"2330 Lexington Ave, Unit 3","New York, NY",5/12/2024 12:13,5/12/2024
theo.hart,857-536-1962,thart@gmail.com,TRUE,Theo,Hart,261 Newbury St,"Boston, MA",5/12/2024 13:29,5/15/2024
samira_bish,305-605-4493,sbishop@outlook.com,FALSE,Samira,Bishop,1163 Brickell Ave,"Miami, FL",5/12/2024 14:04,NULL
delilahholdings1,305-743-3355,dkaur@proton.me,TRUE,Delilah,Kaur,1006 S Miami Ave,"Miami, FL",5/12/2024 16:22,5/15/2024
gab_trades,720-543-8313,gabriela_taylor@outlook.com,FALSE,Gabriela,Taylor,612 E Colfax Ave,"Denver, CO",5/12/2024 16:29,NULL
jordan.jacobs,469-415-6480,jordan47@yahoo.com,TRUE,Jordan,Jacobs,"1549 Ross Ave, Apt 43","Dallas, TX",5/12/2024 17:46,5/13/2024
trivera,323-670-2145,theo.rivera@outlook.com,TRUE,Theo,Rivera,"1362 N Fairfax Ave, Apt 41","Los Angeles, CA",5/12/2024 18:16,5/15/2024
car_trades,408-452-5479,carmen_scott@proton.me,TRUE,Carmen,Scott,96 Santana Row,"San Jose, CA",5/12/2024 19:49,5/15/2024
isaacart32,214-757-3362,isalopez89@outlook.com,TRUE,Isaac,Lopez,1106 Ross Ave,"Dallas, TX",5/12/2024 20:11,5/13/2024
quinnholdings4,424-869-5565,quinn31@proton.me,TRUE,Quinn,Quinn,"2355 S Grand Ave, Apt 37","Los Angeles, CA",5/12/2024 22:19,5/15/2024
dahlvald19,310-224-2902,NULL,FALSE,Dahlia,Valdez,"1222 Wilshire Blvd, Apt 15","Los Angeles, CA",5/12/2024 22:41,NULL
eliseart1,646-697-6067,elise.walker@hotmail.com,TRUE,Elise,Walker,1197 Hudson St,"New York, NY",5/12/2024 22:53,5/14/2024
valentina_kaur,323-744-5263,vkaur@icloud.com,TRUE,Valentina,Kaur,502 N Fairfax Ave,"Los Angeles, CA",5/12/2024 23:06,5/15/2024
coleholdings4,404-351-4637,colcarte65@icloud.com,TRUE,Cole,Carter,"1519 Peachtree St NE, Unit 10","Atlanta, GA",5/13/2024 0:01,5/13/2024
gabriela9,678-423-5489,gabriela91@hotmail.com,TRUE,Gabriela,Jenkins,"1198 Peachtree St NE, Apt 13","Atlanta, GA",5/13/2024 0:55,5/13/2024
reinainvests,917-220-5036,reina.williams@hotmail.com,FALSE,Reina,Williams,1736 Lexington Ave,"New York, NY",5/13/2024 2:01,5/14/2024
leoxu99,332-648-2890,leo.xu@icloud.com,FALSE,Leo,Xu,2396 Park Ave,"New York, NY",5/13/2024 4:20,NULL
danielinvests,425-468-7200,daniel.wells@yahoo.com,TRUE,Daniel,Wells,1545 Western Ave,"Seattle, WA",5/13/2024 5:48,5/16/2024
peter.valdez,512-677-6851,pvaldez@proton.me,TRUE,Peter,Valdez,"2426 Guadalupe St, Unit 2","Austin, TX",5/13/2024 7:14,5/15/2024
rub_trades,415-603-5930,rubtaylo62@icloud.com,FALSE,Ruby,Taylor,518 Folsom St,"San Francisco, CA",5/13/2024 7:25,NULL
javier64,206-696-3207,javier76@outlook.com,FALSE,Javier,Estrada,1039 E Madison St,"Seattle, WA",5/13/2024 7:55,5/15/2024
graceholdings8,678-499-2261,gscott@hotmail.com,FALSE,Grace,Scott,515 West Paces Ferry Rd,"Atlanta, GA",5/13/2024 8:17,NULL
zoeart29,872-567-5598,zoe.miller@outlook.com,FALSE,Zoe,Miller,"1869 W Lake St, Unit 22","Chicago, IL",5/13/2024 11:02,NULL
blair22,213-521-2482,blabell81@outlook.com,FALSE,Blair,Bell,1685 Wilshire Blvd,"Los Angeles, CA",5/13/2024 11:23,NULL
sereflor67,646-255-5558,serflore57@yahoo.com,TRUE,Serena,Flores,1908 E 72nd St,"New York, NY",5/13/2024 13:13,5/16/2024
arthur16,512-214-8679,artrober58@yahoo.com,FALSE,Arthur,Roberts,"154 W 6th St, Unit 16","Austin, TX",5/13/2024 13:51,NULL
mkim,303-267-5322,mira64@icloud.com,FALSE,Mira,Kim,1870 Larimer St,"Denver, CO",5/13/2024 13:52,5/15/2024
leila18,415-804-9718,leireed47@yahoo.com,TRUE,Leila,Reed,"830 Folsom St, Unit 29","San Francisco, CA",5/13/2024 14:30,5/14/2024
aliceholdings6,323-347-5637,alice_lee@yahoo.com,TRUE,Alice,Lee,1617 N Fairfax Ave,"Los Angeles, CA",5/13/2024 15:06,5/15/2024
giannaholdings9,617-428-1902,giaadams42@hotmail.com,TRUE,Gianna,Adams,2008 Boylston St,"Boston, MA",5/13/2024 15:20,5/14/2024
rubyinvests,773-630-8405,ruby.martin@yahoo.com,FALSE,Ruby,Martin,601 N Michigan Ave,"Chicago, IL",5/13/2024 15:44,5/16/2024
nturner,786-470-9871,naomi.turner@hotmail.com,TRUE,Naomi,Turner,2026 Collins Ave,"Miami, FL",5/13/2024 16:23,5/15/2024
julia.sims,617-500-8976,julia.sims@yahoo.com,TRUE,Julia,Sims,935 Commonwealth Ave,"Boston, MA",5/13/2024 17:41,5/15/2024
jjordan,215-368-1712,jasper69@icloud.com,TRUE,Jasper,NULL,2441 Chestnut St,"Philadelphia, PA",5/13/2024 18:03,5/15/2024
gabrsant18,425-223-2677,gabriel6@icloud.com,TRUE,Gabriel,Santos,1507 Queen Anne Ave N,"Seattle, WA",5/13/2024 18:54,5/14/2024
farah.hart,786-270-8656,fhart@yahoo.com,FALSE,Farah,Hart,1013 Brickell Ave,"Miami, FL",5/13/2024 19:09,NULL
amarjord27,617-839-8178,amajorda63@gmail.com,TRUE,NULL,Jordan,"2321 Boylston St, Unit 30","Boston, MA",5/13/2024 20:49,5/14/2024
jonah64,737-215-3950,jonah.edwards@gmail.com,TRUE,Jonah,Edwards,"2117 Barton Springs Rd, Apt 9","Austin, TX",5/13/2024 21:49,5/16/2024
lorenzo18,917-764-2582,lorenzo_lopez@icloud.com,TRUE,Lorenzo,Lopez,"1946 Park Ave, Apt 41","New York, NY",5/13/2024 22:32,5/14/2024
minakim57,212-766-2842,mkim@outlook.com,TRUE,Mina,Kim,207 Broadway,"New York, NY",5/13/2024 23:42,5/16/2024
naombroo91,628-522-8649,naobrook88@yahoo.com,TRUE,Naomi,Brooks,167 Folsom St,"San Francisco, CA",5/14/2024 0:08,5/14/2024
amirart10,771-758-1366,amir.bishop@gmail.com,TRUE,Amir,Bishop,"1021 K St NW, Apt 3","Washington, DC",5/14/2024 1:37,5/14/2024
sof_trades,713-226-8914,sofia_irwin@outlook.com,TRUE,Sofia,Irwin,629 San Felipe St,"Houston, TX",5/14/2024 2:17,5/15/2024
iingram,415-276-4346,iingram@proton.me,TRUE,Isaac,Ingram,1593 Folsom St,"San Francisco, CA",5/14/2024 2:37,5/14/2024
aliceinvests,202-826-9418,ajensen@outlook.com,TRUE,Alice,Jensen,"2073 K St NW, Apt 7","Washington, DC",5/14/2024 2:57,5/15/2024
djohnson,469-753-5009,deljohns35@outlook.com,FALSE,Delilah,Johnson,NULL,"Dallas, TX",5/14/2024 3:49,NULL
mayaart33,206-577-5664,mayturne17@proton.me,FALSE,Maya,Turner,1040 1st Ave,"Seattle, WA",5/14/2024 5:00,NULL
AkiraK50,323-748-4766,akiklein20@proton.me,TRUE,Akira,Klein,"1914 Sunset Blvd, Apt 6","Los Angeles, CA",5/14/2024 5:40,5/16/2024
emiliaholdings1,646-321-6984,emilia_johnson@hotmail.com,TRUE,Emilia,Johnson,"2047 E 72nd St, Apt 28","New York, NY",5/14/2024 8:50,5/15/2024
naomi_whit,872-221-8346,naowhite84@outlook.com,TRUE,Naomi,White,963 W Lake St,"Chicago, IL",5/14/2024 9:07,5/17/2024
RubyV28,786-491-3509,ruby.valdez@proton.me,TRUE,Ruby,Valdez,"1849 Brickell Ave, Unit 10","Miami, FL",5/14/2024 10:15,5/15/2024
giannaart46,619-798-1551,gianna_bell@yahoo.com,TRUE,Gianna,Bell,"83 University Ave, Apt 3","San Diego, CA",5/14/2024 11:41,5/15/2024
rcarter,415-415-3427,ruby_carter@gmail.com,TRUE,Ruby,Carter,"2130 Folsom St, Apt 7","San Francisco, CA",5/14/2024 11:53,5/16/2024
EmiliaH23,NULL,emilia41@gmail.com,TRUE,Emilia,Hernandez,437 Sunset Blvd,"Los Angeles, CA",5/14/2024 13:01,5/17/2024
beatcamp92,213-611-5625,bcampbell@outlook.com,TRUE,Beatrice,Campbell,"2334 Sunset Blvd, Apt 10","Los Angeles, CA",5/14/2024 13:32,5/16/2024
camila86,720-678-5915,camila_klein@outlook.com,TRUE,Camila,Klein,"575 E Colfax Ave, Unit 31","Denver, CO",5/14/2024 16:14,5/17/2024
lanafran14,312-593-7059,lana71@outlook.com,FALSE,Lana,Franklin,1605 N Clark St,"Chicago, IL",5/14/2024 17:02,5/15/2024
paola_benn,212-280-2786,paola.bennett@icloud.com,FALSE,Paola,Bennett,"975 Park Ave, Apt 35","New York, NY",5/14/2024 17:03,NULL
rohan60,972-777-9073,rortiz@hotmail.com,TRUE,Rohan,Ortiz,"589 McKinney Ave, Apt 14","Dallas, TX",5/14/2024 19:36,5/15/2024
carmjaco57,415-820-8237,carmen.jacobs@gmail.com,TRUE,Carmen,Jacobs,"1535 Mission St, Apt 23","San Francisco, CA",5/14/2024 20:13,5/17/2024
rafaelholdings5,408-446-1760,rafsulli29@yahoo.com,TRUE,Rafael,Sullivan,1105 N 1st St,"San Jose, CA",5/14/2024 20:51,5/15/2024
kei_trades,305-739-7312,keira_diaz@gmail.com,TRUE,Keira,Diaz,"1559 Collins Ave, Apt 20","Miami, FL",5/14/2024 21:07,5/16/2024
anthferg17,415-515-1822,aferguson@icloud.com,TRUE,Anthony,Ferguson,1511 Pacific Ave,"San Francisco, CA",5/14/2024 21:30,5/15/2024
AdrianD15,720-360-6511,adavis@yahoo.com,TRUE,Adrian,Davis,1576 Wazee St,"Denver, CO",5/14/2024 21:59,5/15/2024
evelyn_sing,771-862-9244,evelyn66@proton.me,TRUE,Evelyn,Singh,"1623 K St NW, Apt 22","Washington, DC",5/14/2024 23:54,5/17/2024
farahholdings1,678-840-1256,farah.sullivan@icloud.com,TRUE,Farah,Sullivan,"874 Ponce de Leon Ave NE, Unit 24","Atlanta, GA",5/15/2024 2:06,5/15/2024
grace74,503-865-7544,grace86@gmail.com,TRUE,Grace,Zimmerman,1273 SE Hawthorne Blvd,"Portland, OR",5/15/2024 2:34,5/17/2024
alexisholdings9,424-891-4083,alexis_nguyen@gmail.com,TRUE,Alexis,Nguyen,"1101 Sunset Blvd, Apt 28","Los Angeles, CA",5/15/2024 2:42,5/16/2024
tvaldez,773-447-2712,tvaldez@hotmail.com,FALSE,Tessa,Valdez,1114 W Lake St,"Chicago, IL",5/15/2024 5:47,NULL
alexisart24,737-579-1864,alewhite52@hotmail.com,FALSE,Alexis,White,1148 W 6th St,"Austin, TX",5/15/2024 6:16,NULL
christianholdings6,713-761-5742,cstone@icloud.com,FALSE,Christian,Stone,2073 Kirby Dr,"Houston, TX",5/15/2024 7:43,5/17/2024
aaliyah.nguyen,503-704-2538,anguyen@proton.me,FALSE,Aaliyah,Nguyen,"1317 SE Hawthorne Blvd, Apt 7","Portland, OR",5/15/2024 8:07,NULL
isaacart43,212-592-3942,ibrooks@hotmail.com,TRUE,Isaac,Brooks,"409 Broadway, Apt 12","New York, NY",5/15/2024 8:19,5/16/2024
renemaso89,312-259-6535,renmason39@gmail.com,FALSE,Renee,Mason,692 N Clark St,"Chicago, IL",5/15/2024 12:12,NULL
beatjens74,617-319-6240,beatrice78@hotmail.com,FALSE,Beatrice,Jensen,2146 Boylston St,"Boston, MA",5/15/2024 12:41,NULL
snovak,212-359-3606,sannovak81@yahoo.com,FALSE,Santiago,Novak,477 Park Ave,"New York, NY",5/15/2024 16:06,5/18/2024
kainguy19,857-355-8551,kai_nguyen@hotmail.com,TRUE,Kai,Nguyen,1655 Beacon St,"Boston, MA",5/15/2024 16:19,5/18/2024
tariqholdings3,737-361-7859,tariq53@hotmail.com,FALSE,Tariq,Anderson,1444 Congress Ave,"Austin, TX",5/15/2024 16:24,NULL
mknight,917-667-3529,maya_knight@gmail.com,TRUE,Maya,Knight,937 Lexington Ave,"New York, NY",5/15/2024 16:39,5/17/2024
daphneinvests,212-283-9781,daphne_mason@hotmail.com,TRUE,Daphne,Mason,2218 Broadway,"New York, NY",5/15/2024 16:56,5/16/2024
farahinvests,212-359-5142,farah43@hotmail.com,TRUE,Farah,Campbell,"2168 Hudson St, Apt 21","New York, NY",5/15/2024 17:30,5/17/2024
lil_trades,771-470-2847,lila_park@hotmail.com,FALSE,Lila,Park,1147 Connecticut Ave NW,"Washington, DC",5/15/2024 21:53,NULL
