exp_id;amount;d_id;description;date;requested_by;approved_by;phase;phase_name;timeline_segment;expense_type;month;department_name;requester_name;approver_name
500903;2665.54;2300;Access monitoring and security tooling;2024-06-05;89960741;59497116;3;Crisis;destabilized;security;2024-06;IT & Security;Jason Reed;Rebecca Stone
500920;17280.00;5100;Outside counsel - additional ownership work;2024-06-05;35242525;23121126;3;Crisis;destabilized;legal;2024-06;Legal;Nadia Hassan;Elvis Romero
500933;3220.00;6120;Payment reconciliation tooling;2024-06-05;23121126;60706330;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Elvis Romero;Evelyn Hart
500939;4000.00;6120;Payment reconciliation tooling;2024-06-05;23121126;60706330;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Elvis Romero;Evelyn Hart
500946;720.00;2120;Cloud infrastructure - Jun 2024;2024-06-05;22619675;23121126;3;Crisis;destabilized;hosting;2024-06;Software Engineering;Maya Singh;Elvis Romero
500914;6536.63;6120;Payment reconciliation tooling;2024-06-06;37959476;23121126;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Ethan Park;Elvis Romero
500929;12780.00;4200;High-value shipment insurance;2024-06-06;73920966;23062301;3;Crisis;destabilized;insurance;2024-06;Logistics & Collections;Felix Novak;Caesar Vallelonga
500935;2000.00;6120;Payment reconciliation tooling;2024-06-06;23121126;26887263;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Elvis Romero;Owen Brooks
500940;4060.00;6110;Finance and reconciliation services;2024-06-06;36058655;23121126;3;Crisis;destabilized;accounting;2024-06;Accounting & Treasury;Miriam Hall;Elvis Romero
500943;4460.00;5100;Specialist ownership opinion;2024-06-06;35242525;23062302;3;Crisis;destabilized;legal;2024-06;Legal;Nadia Hassan;Bob Andrews
500906;3125.53;5100;Specialist ownership opinion;2024-06-07;35242525;23121126;3;Crisis;destabilized;legal;2024-06;Legal;Nadia Hassan;Elvis Romero
500912;8730.00;5100;Specialist ownership opinion;2024-06-07;16498618;35242525;3;Crisis;destabilized;legal;2024-06;Legal;Carmen Diaz;Nadia Hassan
500923;4528.98;6120;Transaction processing support - Jun 2024;2024-06-07;87658927;23121126;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Julian Ross;Elvis Romero
500928;52344.76;5100;Specialist ownership opinion;2024-06-07;31215320;23070303;3;Crisis;destabilized;legal;2024-06;Legal;Isaac Klein;Paris Morgan
500930;50030.00;5100;Legal services - ongoing disputes;2024-06-07;59497116;63336966;3;Crisis;destabilized;legal;2024-06;Legal;Rebecca Stone;Marcus Lee
500931;2863.59;2120;Cloud infrastructure - Jun 2024;2024-06-07;90903063;26887263;3;Crisis;destabilized;hosting;2024-06;Software Engineering;Leo Martinez;Owen Brooks
500937;8000.00;4200;Insured storage services - Jun 2024;2024-06-07;81820605;23062301;3;Crisis;destabilized;storage;2024-06;Logistics & Collections;Leila Adams;Caesar Vallelonga
500942;6100.00;5100;Specialist ownership opinion;2024-06-07;35242525;21097316;3;Crisis;destabilized;legal;2024-06;Legal;Nadia Hassan;Cameron Ellis
500916;12890.00;4200;High-value shipment insurance;2024-06-08;73920966;23062301;3;Crisis;destabilized;insurance;2024-06;Logistics & Collections;Felix Novak;Caesar Vallelonga
500938;7988.67;6120;Payment reconciliation tooling;2024-06-08;87658927;21097316;3;Crisis;destabilized;transaction_ops;2024-06;Transaction Operations;Julian Ross;Cameron Ellis
500958;2260.00;6110;Service termination charge;2024-06-10;48499646;26887263;3;Crisis;shutdown;cancellation;2024-06;Accounting & Treasury;Martin Caldwell;Owen Brooks
500975;2653.01;4200;Insured storage services - Jun 2024;2024-06-10;60706330;23121126;3;Crisis;shutdown;storage;2024-06;Logistics & Collections;Evelyn Hart;Elvis Romero
500963;1630.00;4200;High-value shipment insurance;2024-06-11;67723916;23121126;3;Crisis;shutdown;insurance;2024-06;Logistics & Collections;Mateo Rivera;Elvis Romero
500973;1240.00;6110;Finance and reconciliation services;2024-06-11;36058655;35242525;3;Crisis;shutdown;accounting;2024-06;Accounting & Treasury;Miriam Hall;Nadia Hassan
500967;2787.24;4200;High-value shipment insurance;2024-06-12;60706330;23121126;3;Crisis;shutdown;insurance;2024-06;Logistics & Collections;Evelyn Hart;Elvis Romero
500977;25000.00;2120;Cloud infrastructure - Jun 2024;2024-06-12;90903063;32845340;3;Crisis;shutdown;hosting;2024-06;Software Engineering;Leo Martinez;Natalie Price
500966;2410.00;5100;Outside counsel - restructuring;2024-06-13;31215320;23070303;3;Crisis;shutdown;legal;2024-06;Legal;Isaac Klein;Paris Morgan
500980;26192.10;5100;Outside counsel - restructuring;2024-06-13;59497116;63336966;3;Crisis;shutdown;legal;2024-06;Legal;Rebecca Stone;Marcus Lee
500971;10200.00;5100;Employment counsel - restructuring;2024-06-14;59497116;23070303;3;Crisis;shutdown;legal;2024-06;Legal;Rebecca Stone;Paris Morgan
500976;1140.00;2120;Cloud infrastructure - Jun 2024;2024-06-14;22619675;59497116;3;Crisis;shutdown;hosting;2024-06;Software Engineering;Maya Singh;Rebecca Stone
500956;12080.00;4200;Insured storage services - Jun 2024;2024-06-15;60706330;23070303;3;Crisis;shutdown;storage;2024-06;Logistics & Collections;Evelyn Hart;Paris Morgan
500957;4990.00;4200;High-value shipment insurance;2024-06-17;60706330;23121126;3;Crisis;shutdown;insurance;2024-06;Logistics & Collections;Evelyn Hart;Elvis Romero
500962;1810.00;6110;Contract cancellation fee;2024-06-17;36058655;23121126;3;Crisis;shutdown;cancellation;2024-06;Accounting & Treasury;Miriam Hall;Elvis Romero
500964;24711.97;5100;Legal services - employment matters;2024-06-17;16498618;23062302;3;Crisis;shutdown;legal;2024-06;Legal;Carmen Diaz;Bob Andrews
500960;670.00;6110;Finance and reconciliation services;2024-06-18;23121126;23062302;3;Crisis;shutdown;accounting;2024-06;Accounting & Treasury;Elvis Romero;Bob Andrews
500965;5220.00;4200;High-value shipment insurance;2024-06-18;81820605;23070303;3;Crisis;shutdown;insurance;2024-06;Logistics & Collections;Leila Adams;Paris Morgan
500969;4719.57;4200;Insured storage services - Jun 2024;2024-06-18;63336966;23070303;3;Crisis;shutdown;storage;2024-06;Logistics & Collections;Marcus Lee;Paris Morgan
500979;2320.00;6200;Office and workplace services;2024-06-19;21097316;32845340;3;Crisis;shutdown;office;2024-06;People & Workplace;Cameron Ellis;Natalie Price
500959;2690.00;6110;Service termination charge;2024-06-20;36058655;23070303;3;Crisis;shutdown;cancellation;2024-06;Accounting & Treasury;Miriam Hall;Paris Morgan
500968;1270.00;6200;Office and workplace services;2024-06-20;21097316;63336966;3;Crisis;shutdown;office;2024-06;People & Workplace;Cameron Ellis;Marcus Lee
500970;6790.00;4200;Insured storage services - Jun 2024;2024-06-20;60706330;23070303;3;Crisis;shutdown;storage;2024-06;Logistics & Collections;Evelyn Hart;Paris Morgan
500974;700.00;2120;Cloud infrastructure - Jun 2024;2024-06-20;72738553;23121126;3;Crisis;shutdown;hosting;2024-06;Software Engineering;Noah Chen;Elvis Romero
500972;1880.00;6110;Finance and reconciliation services;2024-06-21;24965541;21097316;3;Crisis;shutdown;accounting;2024-06;Accounting & Treasury;Aaron Young;Cameron Ellis
500978;5140.00;2300;Access monitoring and security tooling;2024-06-21;89960741;23070303;3;Crisis;shutdown;security;2024-06;IT & Security;Jason Reed;Paris Morgan
500961;5250.00;5100;Legal services - employment matters;2024-06-22;31215320;23070303;3;Crisis;shutdown;legal;2024-06;Legal;Isaac Klein;Paris Morgan
500988;5140.00;5100;Legal services - platform ownership claims;2024-06-24;59497116;23070303;3;Crisis;distressed;legal;2024-06;Legal;Rebecca Stone;Paris Morgan
500996;980.00;2300;Access monitoring and security tooling;2024-07-03;84921849;21097316;3;Crisis;distressed;security;2024-07;IT & Security;Elena Garcia;Cameron Ellis
500999;2010.00;2120;AWS Jul 2024;2024-07-03;84921849;23062301;3;Crisis;distressed;hosting;2024-07;Software Engineering;Elena Garcia;Caesar Vallelonga
500992;3520.00;4200;Insured storage services - Jul 2024;2024-07-08;63336966;23121126;3;Crisis;distressed;storage;2024-07;Logistics & Collections;Marcus Lee;Elvis Romero
500981;12790.00;5100;Legal services - ownership interpretation;2024-07-17;59497116;11194139;3;Crisis;distressed;legal;2024-07;Legal;Rebecca Stone;Rachel Walker
500998;3080.00;6110;Contract cancellation fee;2024-07-18;24965541;23070303;3;Crisis;distressed;cancellation;2024-07;Accounting & Treasury;Aaron Young;Paris Morgan
500987;11030.00;5100;Legal services - employment matters;2024-07-19;59497116;23070303;3;Crisis;distressed;legal;2024-07;Legal;Rebecca Stone;Paris Morgan
500986;320.00;6110;Finance and reconciliation services;2024-07-31;24965541;35242525;3;Crisis;distressed;accounting;2024-07;Accounting & Treasury;Aaron Young;Nadia Hassan
500982;1710.00;4200;Storage and custody services - Aug 2024;2024-08-01;67723916;64166280;3;Crisis;distressed;storage;2024-08;Logistics & Collections;Mateo Rivera;Sofia Ramirez
500993;4970.00;2300;Access monitoring and security tooling;2024-08-01;89960741;23070303;3;Crisis;distressed;security;2024-08;IT & Security;Jason Reed;Paris Morgan
500991;5082.35;2300;Access monitoring and security tooling;2024-08-02;84921849;11194139;3;Crisis;distressed;security;2024-08;IT & Security;Elena Garcia;Rachel Walker
500984;2802.14;6110;Vendor termination charge;2024-08-07;36058655;23062301;3;Crisis;distressed;cancellation;2024-08;Accounting & Treasury;Miriam Hall;Caesar Vallelonga
500994;5820.00;6110;Contract cancellation fee;2024-08-08;23121126;26887263;3;Crisis;distressed;cancellation;2024-08;Accounting & Treasury;Elvis Romero;Owen Brooks
501000;13900.00;5100;Legal services - institutional claims;2024-08-08;16498618;35242525;3;Crisis;distressed;legal;2024-08;Legal;Carmen Diaz;Nadia Hassan
500990;2220.00;4200;High-value shipment insurance;2024-08-12;67723916;11194139;3;Crisis;distressed;insurance;2024-08;Logistics & Collections;Mateo Rivera;Rachel Walker
500983;630.00;4200;High-value shipment insurance;2024-08-13;63336966;23062302;3;Crisis;distressed;insurance;2024-08;Logistics & Collections;Marcus Lee;Bob Andrews
500989;7110.00;5100;Outside counsel - custody rights;2024-08-13;59497116;23121126;3;Crisis;distressed;legal;2024-08;Legal;Rebecca Stone;Elvis Romero
500995;1090.93;6110;Contract cancellation fee;2024-08-18;36058655;23062301;3;Crisis;distressed;cancellation;2024-08;Accounting & Treasury;Miriam Hall;Caesar Vallelonga
500985;10429.85;5100;Legal services - institutional claims;2024-08-19;31215320;59497116;3;Crisis;distressed;legal;2024-08;Legal;Isaac Klein;Rebecca Stone
500997;2400.00;6110;Contract cancellation fee;2024-08-19;24965541;23062301;3;Crisis;distressed;cancellation;2024-08;Accounting & Treasury;Aaron Young;Caesar Vallelonga
501001;4517.98;2200;Data reconciliation tooling;2024-08-26;11614912;21097316;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Daniel Nguyen;Cameron Ellis
501004;8740.00;5100;Outside counsel - supplier agreement;2024-08-26;31215320;23062302;4;Pivot / Recovery;board_restructure;legal;2024-08;Legal;Isaac Klein;Bob Andrews
501015;1426.36;6110;Finance and reconciliation services;2024-08-26;24965541;23062302;4;Pivot / Recovery;board_restructure;accounting;2024-08;Accounting & Treasury;Aaron Young;Bob Andrews
501018;50760.00;5100;Legal services - corporate matters;2024-08-26;35242525;32845340;4;Pivot / Recovery;board_restructure;legal;2024-08;Legal;Nadia Hassan;Natalie Price
501006;3580.00;2200;Data reconciliation tooling;2024-08-27;69733054;11194139;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Aisha Patel;Rachel Walker
501007;17160.00;1200;Marketplace operating model review;2024-08-27;23070303;21097316;4;Pivot / Recovery;board_restructure;strategy;2024-08;Strategy & Corporate Affairs;Paris Morgan;Cameron Ellis
501009;2453.55;2200;Data reconciliation tooling;2024-08-27;42026990;32845340;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Henry Miller;Natalie Price
501016;2880.00;2200;Data reconciliation tooling;2024-08-27;11614912;26887263;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Daniel Nguyen;Owen Brooks
501005;1930.00;2200;Data reconciliation tooling;2024-08-28;23062302;26887263;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Bob Andrews;Owen Brooks
501002;1310.00;2120;Cloud infrastructure - Aug 2024;2024-08-29;69733054;23062301;4;Pivot / Recovery;board_restructure;hosting;2024-08;Software Engineering;Aisha Patel;Caesar Vallelonga
501010;11414.66;5200;Due diligence and compliance services;2024-08-29;87292197;21097316;4;Pivot / Recovery;board_restructure;compliance;2024-08;Compliance & Investigations;Selene Parker;Cameron Ellis
501011;5560.00;1200;Marketplace strategy advisory;2024-08-29;23070303;21097316;4;Pivot / Recovery;board_restructure;strategy;2024-08;Strategy & Corporate Affairs;Paris Morgan;Cameron Ellis
501013;3920.05;6110;Accounting support - Aug 2024;2024-08-29;36058655;23062302;4;Pivot / Recovery;board_restructure;accounting;2024-08;Accounting & Treasury;Miriam Hall;Bob Andrews
501019;1315.46;5200;Due diligence and compliance services;2024-08-29;75941901;26887263;4;Pivot / Recovery;board_restructure;compliance;2024-08;Compliance & Investigations;Hana Ito;Owen Brooks
501003;6830.00;2200;Data reconciliation tooling;2024-08-30;69733054;23070303;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Aisha Patel;Paris Morgan
501014;12141.87;2200;Data reconciliation tooling;2024-08-30;72738553;23070303;4;Pivot / Recovery;board_restructure;data_tools;2024-08;Data & Business Systems;Noah Chen;Paris Morgan
501020;14050.00;1200;Marketplace strategy advisory;2024-08-30;92189967;23121126;4;Pivot / Recovery;board_restructure;strategy;2024-08;Strategy & Corporate Affairs;Lauren Kim;Elvis Romero
501008;2728.43;2120;Cloud infrastructure - Sep 2024;2024-09-02;26887263;35242525;4;Pivot / Recovery;board_restructure;hosting;2024-09;Software Engineering;Owen Brooks;Nadia Hassan
501012;39820.00;5100;Legal services - asset custody;2024-09-02;16498618;23121126;4;Pivot / Recovery;board_restructure;legal;2024-09;Legal;Carmen Diaz;Elvis Romero
501017;3990.00;6110;Finance and reconciliation services;2024-09-02;36058655;59497116;4;Pivot / Recovery;board_restructure;accounting;2024-09;Accounting & Treasury;Miriam Hall;Rebecca Stone
501021;11875.10;2200;Infrastructure audit support;2024-09-03;72738553;60706330;4;Pivot / Recovery;marcelle_rebuild;data_tools;2024-09;Data & Business Systems;Noah Chen;Evelyn Hart
501029;4260.00;6200;Recruiting agency services;2024-09-03;21097316;23070303;4;Pivot / Recovery;marcelle_rebuild;recruiting;2024-09;People & Workplace;Cameron Ellis;Paris Morgan
501041;5690.00;1200;Marketplace strategy advisory;2024-09-03;24090361;23062302;4;Pivot / Recovery;marcelle_rebuild;strategy;2024-09;Strategy & Corporate Affairs;Marcelle Johnson;Bob Andrews
501042;5732.26;2300;External security review;2024-09-03;89960741;11194139;4;Pivot / Recovery;marcelle_rebuild;security;2024-09;IT & Security;Jason Reed;Rachel Walker
501027;680.00;6120;Transaction processing support - Sep 2024;2024-09-05;23121126;23070303;4;Pivot / Recovery;marcelle_rebuild;transaction_ops;2024-09;Transaction Operations;Elvis Romero;Paris Morgan
501031;1226.87;2200;Data reconciliation services;2024-09-06;42026990;26887263;4;Pivot / Recovery;marcelle_rebuild;data_tools;2024-09;Data & Business Systems;Henry Miller;Owen Brooks
501043;6420.00;5100;Legal services - corporate matters;2024-09-06;35242525;23121126;4;Pivot / Recovery;marcelle_rebuild;legal;2024-09;Legal;Nadia Hassan;Elvis Romero
501058;10642.81;5100;Outside counsel - transaction framework;2024-09-06;16498618;23062301;4;Pivot / Recovery;marcelle_rebuild;legal;2024-09;Legal;Carmen Diaz;Caesar Vallelonga
501036;4420.00;2200;Infrastructure audit support;2024-09-07;23062302;23062301;4;Pivot / Recovery;marcelle_rebuild;data_tools;2024-09;Data & Business Systems;Bob Andrews;Caesar Vallelonga
501034;7280.00;5100;Legal services - platform terms;2024-09-09;59497116;23062301;4;Pivot / Recovery;marcelle_rebuild;legal;2024-09;Legal;Rebecca Stone;Caesar Vallelonga
501052;7330.00;5200;KYC and due diligence usage;2024-09-09;90543121;23070303;4;Pivot / Recovery;marcelle_rebuild;kyc;2024-09;Compliance & Investigations;Samuel Ortiz;Paris Morgan
501049;3230.00;2200;Data reconciliation services;2024-09-10;23062302;59497116;4;Pivot / Recovery;marcelle_rebuild;data_tools;2024-09;Data & Business Systems;Bob Andrews;Rebecca Stone
501022;6130.00;2200;Data reconciliation services;2024-09-12;11614912;35242525;4;Pivot / Recovery;marcelle_rebuild;data_tools;2024-09;Data & Business Systems;Daniel Nguyen;Nadia Hassan
501047;760.00;2120;Software licenses - Engineering;2024-09-12;58076477;23062302;4;Pivot / Recovery;marcelle_rebuild;software;2024-09;Software Engineering;Tessa Williams;Bob Andrews
501035;893.26;2120;Engineering tools - Sep 2024;2024-09-13;69733054;26887263;4;Pivot / Recovery;marcelle_rebuild;software;2024-09;Software Engineering;Aisha Patel;Owen Brooks
